Subject	ISI	Target_Type	Set_Size	ACCURACY	REACTION_TIME
20	200	new	2	1	594
20	200	old	2	1	601
20	200	new	4	1	647
20	200	new	3	1	655
20	200	old	4	1	1194
20	200	old	3	1	771
20	200	old	4	1	834
20	200	old	3	1	556
20	200	old	4	1	521
20	200	old	4	1	771
20	200	old	4	1	566
20	200	new	4	1	628
20	200	new	2	1	488
20	200	new	4	1	711
20	200	old	3	1	666
20	200	old	3	1	646
20	200	old	4	1	619
20	200	old	4	1	676
20	200	new	4	1	782
20	200	old	2	1	771
20	200	old	3	1	1117
20	200	old	3	1	816
20	200	new	3	1	573
20	200	old	3	1	1159
20	200	new	3	1	662
20	200	old	4	1	637
20	200	old	4	1	515
20	200	new	4	1	577
20	200	old	4	1	642
20	200	old	4	1	559
20	200	old	3	1	794
20	200	new	2	1	555
20	200	old	4	1	658
20	200	new	2	1	613
20	200	old	4	1	1045
20	200	old	4	1	640
20	200	new	3	1	1678
20	200	old	3	1	666
20	200	old	4	1	607
20	200	new	3	1	600
20	200	old	4	1	591
20	200	old	2	1	511
20	0	new	2	1	750
20	0	old	3	1	559
20	0	old	4	1	622
20	0	old	4	1	606
20	0	new	4	1	712
20	0	old	3	1	621
20	0	new	4	1	771
20	0	old	3	1	635
20	0	old	4	1	1173
20	0	old	2	1	645
20	0	old	2	1	764
20	0	new	4	1	685
20	0	old	4	1	1011
20	0	new	2	1	696
20	0	old	4	1	764
20	0	new	2	1	635
20	0	old	3	1	1100
20	0	new	3	1	788
20	0	new	4	1	701
20	0	old	4	1	1005
20	0	old	3	1	742
20	0	old	3	1	734
20	0	new	4	1	802
20	0	old	3	1	818
20	0	new	3	1	614
20	0	old	4	1	590
20	0	old	4	1	613
20	0	old	2	1	666
20	0	new	2	1	658
20	0	new	3	1	490
20	0	new	2	1	605
20	0	old	4	1	914
20	0	old	4	1	840
20	0	new	4	1	631
20	0	old	4	1	1201
20	0	new	3	1	704
20	0	old	2	1	1359
20	0	old	3	1	752
20	0	old	4	1	616
20	0	old	4	1	1114
20	0	old	2	1	626
20	0	old	3	1	688
20	0	new	3	1	803
20	0	new	2	1	729
20	0	old	3	1	756
20	0	old	3	1	1176
20	0	old	2	1	578
20	0	new	2	1	724
20	0	old	4	1	718
20	0	old	3	0	654
20	0	old	4	1	1103
20	0	old	3	1	1075
20	0	old	2	1	631
20	0	old	4	1	1363
20	0	new	4	1	550
20	0	new	3	1	732
20	0	old	2	1	740
20	0	old	3	1	1326
20	0	old	3	1	967
20	0	old	3	1	718
20	0	old	4	1	956
20	0	old	3	1	727
20	0	new	4	1	1730
20	0	old	2	1	648
20	0	old	3	1	829
20	0	old	4	1	1033
20	0	old	3	1	652
20	0	new	3	1	1133
20	0	new	2	1	945
20	0	old	4	1	776
20	0	old	4	1	1159
20	0	old	4	1	766
20	0	new	4	1	628
20	0	old	4	1	686
20	0	old	4	1	597
20	0	new	2	1	710
20	0	old	4	1	1130
20	0	old	2	1	684
20	0	new	3	1	838
20	0	old	4	1	835
20	0	old	4	1	771
20	0	new	3	1	1426
20	0	old	4	1	1269
20	0	new	4	1	740
20	0	old	3	1	825
20	0	old	4	1	745
20	0	old	4	1	797
20	0	old	4	1	819
20	0	new	2	1	845
20	0	new	3	1	668
21	0	new	2	1	554
21	0	old	4	1	1003
21	0	old	3	1	601
21	0	old	3	1	599
21	0	new	2	1	883
21	0	old	4	1	731
21	0	old	4	1	709
21	0	new	2	1	568
21	0	old	3	1	602
21	0	old	3	1	747
21	0	new	2	1	620
21	0	new	3	1	711
21	0	new	4	1	467
21	0	new	2	1	490
21	0	old	4	1	435
21	0	old	4	1	415
21	0	new	3	1	483
21	0	old	3	0	485
21	0	new	3	1	530
21	0	new	4	1	583
21	0	new	4	1	603
21	0	old	4	0	586
21	0	old	4	1	749
21	0	old	4	1	991
21	0	new	4	1	649
21	0	old	4	1	671
21	0	old	3	1	530
21	0	old	4	1	631
21	0	old	3	1	552
21	0	old	4	1	599
21	0	new	2	1	566
21	0	old	4	1	643
21	0	old	4	1	687
21	0	old	4	1	548
21	0	old	4	1	600
21	0	new	2	1	492
21	0	old	2	1	576
21	0	old	4	1	668
21	0	old	3	1	495
21	0	new	3	1	610
21	0	old	4	1	758
21	0	old	4	1	575
21	0	old	4	1	575
21	0	old	3	1	690
21	0	old	3	1	545
21	0	old	4	1	1123
21	0	old	2	1	723
21	0	new	4	1	541
21	0	old	4	1	590
21	0	old	2	1	491
21	0	old	3	1	784
21	0	old	4	1	620
21	0	new	2	1	466
21	0	new	3	1	629
21	0	new	3	1	687
21	0	old	4	1	606
21	0	old	2	1	481
21	0	old	4	1	617
21	0	old	3	1	612
21	0	new	4	1	459
21	0	old	3	1	493
21	0	old	4	1	597
21	0	old	4	1	720
21	0	old	3	1	575
21	0	new	3	1	451
21	0	new	4	1	786
21	0	old	2	1	691
21	0	new	3	1	438
21	0	new	2	1	439
21	0	new	3	1	377
21	0	old	2	1	464
21	0	old	2	1	474
21	0	old	2	0	406
21	0	old	3	1	658
21	0	old	3	1	505
21	0	old	3	1	511
21	0	old	3	1	642
21	0	old	4	1	659
21	0	new	3	1	555
21	0	new	4	1	441
21	0	old	2	0	509
21	0	old	3	1	709
21	0	old	4	1	939
21	0	old	2	1	966
21	0	new	4	1	539
21	0	old	3	1	609
21	0	old	4	1	617
21	0	new	4	1	469
21	0	new	2	1	464
21	0	old	4	1	585
21	200	old	3	1	668
21	200	old	3	1	535
21	200	new	3	1	517
21	200	new	4	1	485
21	200	old	3	1	510
21	200	new	3	1	499
21	200	old	4	1	990
21	200	new	3	1	530
21	200	new	3	1	580
21	200	old	4	1	452
21	200	old	4	1	560
21	200	old	4	1	539
21	200	old	3	1	607
21	200	new	3	1	416
21	200	old	4	1	505
21	200	new	4	1	474
21	200	old	3	1	564
21	200	old	4	1	533
21	200	old	3	1	565
21	200	new	4	1	517
21	200	new	2	1	485
21	200	old	3	1	425
21	200	old	4	1	525
21	200	old	4	1	445
21	200	old	3	1	443
21	200	old	4	1	428
21	200	new	4	1	441
21	200	old	2	1	505
21	200	old	3	1	671
21	200	old	3	1	992
21	200	old	4	1	528
21	200	new	2	1	674
21	200	new	4	1	546
21	200	old	3	1	525
21	200	old	4	1	476
21	200	old	3	1	509
21	200	old	4	1	456
21	200	new	4	1	414
21	200	new	3	1	486
21	200	new	2	1	438
21	200	old	2	1	457
21	200	new	3	1	434
21	200	old	4	1	482
21	200	new	3	1	569
21	200	new	4	1	474
21	200	old	4	1	553
21	200	new	4	1	504
21	200	old	3	1	461
21	200	old	2	1	923
21	200	new	2	1	480
21	200	new	3	1	573
21	200	old	4	1	507
21	200	new	2	1	411
21	200	old	2	1	483
21	200	new	2	1	518
21	200	old	4	1	648
21	200	old	4	1	555
21	200	old	4	1	664
21	200	old	2	1	423
21	200	old	4	1	425
21	200	old	4	1	557
21	200	old	4	1	595
21	200	old	4	1	674
21	200	old	2	1	519
21	200	old	3	1	502
21	200	old	4	1	514
21	200	old	2	1	504
21	200	new	2	1	503
21	200	old	4	1	564
21	200	old	3	1	466
21	200	old	3	1	540
21	200	old	2	1	447
21	200	new	2	1	486
21	200	old	2	1	512
21	200	old	3	1	476
21	200	new	4	1	587
21	200	old	4	1	527
21	200	old	3	1	553
21	200	old	4	1	576
21	200	old	3	1	506
21	200	old	3	1	455
21	200	old	4	1	576
21	200	old	4	1	500
21	200	new	4	1	625
21	200	new	2	1	489
21	200	old	4	1	604
21	200	new	3	1	464
21	200	old	2	1	417
21	200	old	4	1	424
21	200	new	2	1	578
21	0	new	4	1	873
21	0	old	2	1	792
21	0	new	3	1	681
21	0	old	3	1	835
21	0	old	2	1	951
21	0	old	4	1	595
21	0	new	2	1	715
21	0	old	3	1	549
21	0	old	2	1	826
21	0	old	2	1	757
21	0	new	2	1	798
21	0	old	2	1	897
21	0	old	3	1	571
21	0	old	4	1	683
21	0	old	3	1	565
21	0	old	4	1	607
21	0	new	2	1	486
21	0	old	4	1	563
21	0	old	3	1	502
21	0	new	4	1	564
21	0	new	4	1	508
21	0	old	4	1	454
21	0	new	2	1	486
21	0	old	4	1	511
21	0	old	3	1	573
21	0	old	4	1	743
21	0	old	4	1	567
21	0	old	2	1	566
21	0	old	3	1	919
21	0	new	3	1	518
21	0	old	4	1	572
21	0	old	3	1	690
21	0	new	2	1	550
21	0	new	4	1	486
21	0	new	2	1	458
21	0	old	2	1	583
21	0	old	4	1	517
21	0	old	4	1	507
21	0	old	3	1	470
21	0	new	3	1	444
21	0	old	3	1	571
21	0	old	4	1	550
21	0	old	3	1	472
21	0	new	4	1	417
21	0	new	4	1	465
21	0	new	3	1	387
21	0	new	4	1	655
21	0	new	3	1	505
21	0	old	4	1	617
21	0	old	3	1	544
21	0	new	3	1	571
21	0	old	3	1	589
21	0	old	4	1	669
21	0	old	4	1	520
21	0	old	4	1	592
21	0	old	4	1	975
21	0	old	4	1	598
21	0	old	2	1	506
21	0	new	4	1	577
21	0	old	3	1	486
21	0	old	4	1	726
21	0	old	4	1	482
21	0	new	3	1	462
21	0	new	3	1	505
21	0	old	4	1	607
21	0	old	3	1	503
21	0	old	3	1	450
21	0	old	4	1	580
21	0	new	3	1	467
21	0	old	4	1	570
21	0	old	4	0	570
21	0	old	3	1	552
21	0	new	2	1	502
21	0	new	2	1	508
21	0	old	4	1	545
21	0	old	3	1	641
21	0	new	4	1	421
21	0	old	4	1	564
21	0	old	3	1	626
21	0	old	2	1	561
21	0	new	4	1	948
21	0	new	3	1	529
21	0	old	4	1	536
21	0	old	4	1	529
21	0	old	2	1	476
21	0	new	2	1	434
21	0	old	4	1	629
21	0	new	2	1	459
21	0	old	3	1	485
21	0	old	4	1	712
21	200	new	4	1	509
21	200	old	4	1	549
21	200	old	3	1	578
21	200	old	4	1	433
21	200	old	4	1	518
21	200	new	2	1	507
21	200	old	4	0	499
21	200	new	2	1	614
21	200	old	2	1	445
21	200	old	2	1	384
21	200	old	3	1	453
21	200	old	2	1	544
21	200	new	3	1	406
21	200	old	4	1	644
21	200	new	3	1	557
21	200	old	2	1	479
21	200	new	4	1	483
21	200	old	3	1	463
21	200	old	3	1	494
21	200	new	4	1	407
21	200	new	2	1	424
21	200	new	2	1	511
21	200	old	3	1	475
21	200	new	4	1	391
21	200	old	3	1	480
21	200	old	3	1	452
21	200	old	4	1	438
21	200	new	2	1	444
21	200	old	4	1	423
21	200	new	2	1	430
21	200	new	4	1	578
21	200	old	4	1	439
21	200	old	3	1	384
21	200	old	4	1	525
21	200	old	3	1	448
21	200	new	3	1	445
21	200	new	3	1	610
21	200	old	4	1	508
21	200	old	4	1	515
21	200	new	3	1	412
21	200	old	4	1	475
21	200	old	2	1	477
21	200	new	3	1	501
21	200	old	4	1	527
21	200	new	3	1	420
21	200	old	4	1	455
21	200	old	3	1	421
21	200	old	4	1	566
21	200	old	4	1	482
21	200	new	4	1	510
21	200	old	2	1	512
21	200	new	4	1	469
21	200	new	3	1	461
21	200	old	4	1	653
21	200	new	2	1	491
21	200	new	2	1	471
21	200	old	4	1	423
21	200	old	3	1	541
21	200	old	3	1	494
21	200	old	4	1	435
21	200	old	3	1	484
21	200	old	4	1	482
21	200	old	4	1	429
21	200	old	4	1	575
21	200	old	3	1	418
21	200	new	4	1	390
21	200	new	2	1	378
21	200	old	3	1	541
21	200	new	3	1	540
21	200	old	2	1	497
21	200	new	4	1	531
21	200	old	3	1	531
21	200	old	4	1	372
21	200	new	3	1	585
21	200	old	4	1	574
21	200	old	4	1	440
21	200	old	3	1	429
21	200	old	4	1	473
21	200	old	4	1	423
21	200	old	3	1	463
21	200	old	4	1	465
21	200	old	2	1	378
21	200	old	4	1	495
21	200	new	2	1	438
21	200	old	3	1	536
21	200	old	2	1	447
21	200	new	4	1	468
21	200	old	3	1	414
21	200	old	2	1	470
21	200	old	4	1	424
22	200	old	4	1	634
22	200	old	2	1	578
22	200	new	3	1	506
22	200	old	2	1	532
22	200	new	2	1	594
22	200	new	2	1	454
22	200	old	3	1	505
22	200	new	4	1	472
22	200	old	3	1	641
22	200	old	4	1	468
22	200	old	4	1	510
22	200	old	3	1	546
22	200	new	4	1	503
22	200	new	4	1	479
22	200	new	3	1	486
22	200	old	2	1	512
22	200	new	2	1	579
22	200	new	2	1	540
22	200	new	2	1	587
22	200	old	3	1	665
22	200	old	4	1	595
22	200	old	3	1	659
22	200	old	4	1	649
22	200	new	3	1	476
22	200	new	2	1	559
22	200	new	3	1	640
22	200	old	3	1	615
22	200	new	4	1	1302
22	200	new	4	1	606
22	200	old	4	1	509
22	200	old	4	1	618
22	200	old	4	1	627
22	200	old	3	1	686
22	200	old	3	1	578
22	200	old	4	1	1317
22	200	new	2	1	471
22	200	old	4	1	604
22	200	old	2	1	531
22	200	old	4	1	530
22	200	old	4	1	677
22	200	old	4	1	832
22	200	new	3	1	596
22	200	old	2	1	533
22	200	old	4	1	549
22	200	old	3	1	543
22	200	new	2	1	489
22	200	new	4	1	334
22	200	old	3	1	412
22	200	old	3	1	608
22	200	old	2	1	416
22	200	new	3	1	622
22	200	old	4	1	580
22	200	old	3	1	436
22	200	old	2	1	591
22	200	old	3	1	479
22	200	new	3	1	463
22	200	old	4	1	492
22	200	old	4	1	565
22	200	old	4	1	488
22	200	new	3	1	541
22	200	new	4	1	609
22	200	old	4	1	535
22	200	new	4	1	524
22	200	old	2	1	878
22	200	old	4	1	787
22	200	old	4	1	620
22	200	old	3	1	426
22	200	old	4	1	561
22	200	old	3	1	816
22	200	old	3	1	585
22	200	old	4	1	553
22	200	old	2	1	634
22	200	old	4	1	482
22	200	old	4	1	600
22	200	new	4	1	555
22	200	new	2	1	524
22	200	new	3	1	498
22	200	new	4	1	569
22	200	old	4	1	563
22	200	old	3	1	722
22	200	new	2	1	696
22	200	new	3	1	561
22	200	old	4	1	800
22	200	old	4	1	558
22	200	old	3	1	559
22	200	old	4	1	602
22	200	old	4	1	543
22	200	old	2	1	544
22	200	old	3	1	423
22	200	old	3	1	457
22	0	new	4	1	551
22	0	new	2	1	599
22	0	old	4	1	593
22	0	old	4	1	551
22	0	old	4	1	523
22	0	old	2	1	571
22	0	old	2	1	620
22	0	new	4	1	570
22	0	old	4	1	544
22	0	new	3	1	486
22	0	new	2	1	545
22	0	old	3	1	679
22	0	old	2	1	724
22	0	old	4	1	694
22	0	old	4	1	691
22	0	old	4	1	714
22	0	old	3	1	631
22	0	old	4	1	764
22	0	new	2	1	754
22	0	old	2	1	655
22	0	old	2	1	568
22	0	old	3	1	953
22	0	new	3	1	641
22	0	old	3	1	754
22	0	new	4	1	871
22	0	old	4	1	757
22	0	new	2	1	496
22	0	old	4	1	535
22	0	new	3	1	584
22	0	old	4	1	733
22	0	old	4	1	617
22	0	old	3	1	554
22	0	old	4	1	697
22	0	old	3	1	601
22	0	old	4	1	597
22	0	old	4	1	752
22	0	old	4	1	651
22	0	new	2	1	614
22	0	old	4	1	630
22	0	old	3	1	596
22	0	new	4	1	543
22	0	old	3	1	625
22	0	old	2	1	559
22	0	old	4	1	738
22	0	new	3	1	531
22	0	old	2	1	572
22	0	old	3	1	597
22	0	new	4	1	494
22	0	old	4	1	808
22	0	new	4	1	525
22	0	old	4	1	639
22	0	new	3	1	500
22	0	old	4	1	734
22	0	old	3	1	521
22	0	old	3	1	503
22	0	old	4	1	496
22	0	old	3	1	557
22	0	old	4	1	603
22	0	new	3	1	438
22	0	new	2	1	928
22	0	old	4	1	602
22	0	new	4	1	468
22	0	new	4	1	607
22	0	old	3	1	614
22	0	old	3	1	555
22	0	new	3	1	465
22	0	new	2	1	671
22	0	new	2	1	434
22	0	new	3	1	523
22	0	old	3	1	614
22	0	new	3	1	639
22	0	old	4	1	993
22	0	old	3	1	634
22	0	old	4	1	618
22	0	new	4	1	448
22	0	new	2	1	541
22	0	old	4	1	441
22	0	old	3	1	461
22	0	old	2	1	626
22	0	old	3	1	657
22	0	old	3	1	750
22	0	old	3	1	917
22	0	new	2	1	540
22	0	old	2	1	612
22	0	old	2	1	686
22	0	old	4	1	711
22	0	new	4	1	521
22	0	new	3	1	676
22	0	old	4	1	459
22	0	old	4	1	560
22	200	new	3	1	466
22	200	old	4	1	508
22	200	old	4	1	532
22	200	old	2	1	559
22	200	new	3	1	393
22	200	old	4	1	596
22	200	old	4	1	563
22	200	old	4	1	750
22	200	old	3	1	414
22	200	old	3	1	511
22	200	new	2	1	417
22	200	new	2	1	462
22	200	old	3	1	544
22	200	old	4	1	654
22	200	old	4	1	491
22	200	old	2	1	506
22	200	old	3	1	503
22	200	new	4	1	532
22	200	old	4	1	512
22	200	new	4	1	558
22	200	old	3	1	479
22	200	new	3	1	517
22	200	old	3	1	572
22	200	new	2	1	573
22	200	old	2	1	448
22	200	old	3	1	520
22	200	new	3	1	525
22	200	new	4	1	503
22	200	old	3	1	526
22	200	old	2	1	664
22	200	old	4	1	639
22	200	old	4	1	544
22	200	new	3	1	480
22	200	old	4	1	522
22	200	old	4	1	509
22	200	new	2	1	543
22	200	old	3	1	422
22	200	new	4	1	511
22	200	old	2	1	485
22	200	old	3	1	465
22	200	old	3	1	388
22	200	old	4	1	496
22	200	old	4	1	547
22	200	new	2	1	427
22	200	old	4	1	811
22	200	old	3	1	435
22	200	old	4	1	452
22	200	old	3	1	643
22	200	old	3	1	725
22	200	old	4	1	535
22	200	old	4	1	647
22	200	new	4	1	523
22	200	old	3	1	483
22	200	old	4	1	598
22	200	old	4	1	576
22	200	new	4	1	550
22	200	old	4	1	636
22	200	old	4	1	561
22	200	old	4	1	495
22	200	new	2	1	505
22	200	new	2	1	502
22	200	new	4	1	532
22	200	old	4	1	466
22	200	old	2	1	543
22	200	old	2	1	509
22	200	new	3	1	557
22	200	new	4	1	474
22	200	old	3	1	458
22	200	old	3	1	503
22	200	new	3	1	823
22	200	old	2	1	554
22	200	old	4	1	481
22	200	old	3	1	571
22	200	old	3	1	448
22	200	new	3	1	593
22	200	old	4	1	465
22	200	old	2	1	535
22	200	old	2	1	484
22	200	old	3	1	669
22	200	new	2	1	533
22	200	old	4	1	462
22	200	new	2	1	549
22	200	old	4	1	521
22	200	old	4	1	491
22	200	new	4	1	478
22	200	new	2	1	390
22	200	old	4	1	592
22	200	new	4	1	575
22	200	new	3	1	510
22	200	new	3	1	478
22	0	old	4	1	563
22	0	old	4	1	562
22	0	old	3	1	742
22	0	old	4	1	669
22	0	old	4	1	615
22	0	old	3	1	571
22	0	old	2	1	562
22	0	old	4	1	815
22	0	old	2	1	670
22	0	new	3	1	515
22	0	old	2	1	501
22	0	old	2	1	412
22	0	old	3	1	586
22	0	old	3	1	594
22	0	old	4	1	605
22	0	old	2	1	606
22	0	old	4	1	521
22	0	new	2	1	605
22	0	old	4	1	805
22	0	new	4	1	600
22	0	old	2	1	528
22	0	old	4	1	638
22	0	old	3	1	558
22	0	old	3	1	562
22	0	new	2	1	462
22	0	new	2	1	489
22	0	old	3	1	571
22	0	new	2	1	457
22	0	old	4	1	452
22	0	old	3	1	668
22	0	new	3	1	581
22	0	new	3	1	423
22	0	new	3	1	449
22	0	new	3	1	473
22	0	new	2	1	516
22	0	new	4	1	419
22	0	old	4	1	934
22	0	old	4	1	1106
22	0	old	4	1	685
22	0	new	2	1	445
22	0	new	3	1	455
22	0	new	4	1	482
22	0	old	3	1	454
22	0	old	4	1	533
22	0	new	2	1	511
22	0	old	4	1	497
22	0	old	3	1	632
22	0	new	4	1	458
22	0	new	4	1	563
22	0	old	4	1	562
22	0	old	3	1	469
22	0	new	4	1	1054
22	0	old	4	1	598
22	0	old	3	1	600
22	0	old	3	1	503
22	0	old	3	1	588
22	0	old	3	1	621
22	0	old	4	1	596
22	0	old	3	1	580
22	0	new	2	1	501
22	0	old	4	1	483
22	0	old	2	1	435
22	0	new	3	1	559
22	0	old	4	1	537
22	0	old	4	1	680
22	0	old	2	1	527
22	0	new	4	1	692
22	0	old	4	1	512
22	0	new	4	1	458
22	0	old	3	1	489
22	0	old	4	1	423
22	0	new	3	1	415
22	0	old	4	1	538
22	0	old	3	1	503
22	0	new	3	1	482
22	0	old	4	1	687
22	0	new	2	1	483
22	0	old	2	1	499
22	0	old	4	1	718
22	0	old	2	1	601
22	0	old	4	1	663
22	0	old	4	1	553
22	0	old	4	1	724
22	0	new	2	1	479
22	0	new	4	1	511
22	0	old	3	1	414
22	0	new	3	1	731
22	0	old	4	1	666
22	0	new	4	1	530
22	0	old	3	1	600
23	0	new	4	1	493
23	0	old	4	0	515
23	0	new	4	1	468
23	0	old	3	1	710
23	0	new	2	1	523
23	0	old	4	1	718
23	0	new	4	1	417
23	0	new	3	1	486
23	0	new	2	1	410
23	0	new	3	1	400
23	0	old	3	0	446
23	0	old	4	1	600
23	0	old	4	1	660
23	0	old	4	1	833
23	0	old	3	1	534
23	0	new	3	1	483
23	0	old	3	1	721
23	0	new	2	1	505
23	0	new	4	1	377
23	0	old	2	1	455
23	0	new	4	1	482
23	0	old	4	1	521
23	0	old	4	1	748
23	0	old	2	1	546
23	0	old	4	0	519
23	0	new	3	1	517
23	0	old	4	1	618
23	0	new	2	1	449
23	0	old	3	1	1271
23	0	old	4	1	563
23	0	old	3	1	678
23	0	old	4	1	640
23	0	old	2	1	553
23	0	new	2	1	401
23	0	old	4	1	756
23	0	old	2	1	805
23	0	new	3	1	595
23	0	old	4	1	566
23	0	new	3	1	595
23	0	old	4	1	526
23	0	new	4	1	711
23	0	new	2	1	648
23	0	old	3	1	641
23	0	old	4	1	650
23	0	old	3	1	623
23	0	new	4	1	701
23	0	old	4	1	758
23	0	old	2	1	573
23	0	new	3	1	526
23	0	old	4	1	502
23	0	old	3	1	549
23	0	new	4	1	508
23	0	old	4	1	560
23	0	old	4	1	528
23	0	old	4	1	442
23	0	old	2	1	424
23	0	new	2	1	472
23	0	old	4	1	548
23	0	old	4	1	525
23	0	old	2	1	475
23	0	old	3	0	566
23	0	old	3	1	559
23	0	old	3	1	711
23	0	old	3	1	487
23	0	new	3	1	467
23	0	new	3	1	523
23	0	old	3	1	485
23	0	old	3	1	493
23	0	new	3	1	394
23	0	old	3	1	435
23	0	old	3	1	695
23	0	new	2	1	439
23	0	new	2	1	557
23	0	new	4	1	400
23	0	old	2	1	447
23	0	old	4	1	534
23	0	new	4	1	446
23	0	old	4	1	665
23	0	old	2	1	483
23	0	old	3	1	488
23	0	old	4	1	542
23	0	old	4	1	546
23	0	old	4	1	485
23	0	old	3	1	650
23	0	old	4	1	587
23	0	old	2	1	448
23	0	old	4	1	633
23	0	old	3	1	564
23	0	new	2	1	408
23	0	old	4	1	509
23	200	old	3	1	440
23	200	new	3	1	345
23	200	old	4	1	514
23	200	old	4	1	533
23	200	new	4	1	429
23	200	old	4	1	405
23	200	old	3	1	405
23	200	new	4	1	523
23	200	old	3	1	467
23	200	old	4	1	480
23	200	new	4	1	434
23	200	old	3	1	406
23	200	old	4	1	429
23	200	old	4	1	408
23	200	old	2	1	472
23	200	new	4	1	402
23	200	new	4	1	523
23	200	new	3	1	469
23	200	old	4	1	562
23	200	new	2	1	448
23	200	old	3	1	524
23	200	new	2	1	539
23	200	old	3	1	459
23	200	old	4	1	479
23	200	new	4	1	429
23	200	new	2	1	452
23	200	old	4	1	472
23	200	new	3	1	435
23	200	new	2	1	392
23	200	old	4	1	408
23	200	old	4	1	512
23	200	new	2	1	405
23	200	old	4	1	410
23	200	old	2	1	384
23	200	old	3	1	435
23	200	old	4	1	434
23	200	new	2	1	499
23	200	old	4	1	505
23	200	new	3	1	409
23	200	old	4	1	401
23	200	old	3	1	572
23	200	old	2	1	545
23	200	old	2	1	446
23	200	old	4	1	517
23	200	old	4	1	436
23	200	new	4	1	395
23	200	new	4	1	555
23	200	old	2	1	555
23	200	old	3	1	454
23	200	new	2	1	384
23	200	old	3	1	366
23	200	new	4	1	514
23	200	old	4	1	408
23	200	old	2	0	336
23	200	new	3	1	392
23	200	old	4	1	603
23	200	old	3	1	434
23	200	old	4	1	526
23	200	new	4	1	419
23	200	old	4	1	439
23	200	old	3	1	453
23	200	new	2	1	393
23	200	old	3	1	430
23	200	old	3	1	636
23	200	old	4	1	420
23	200	old	4	1	562
23	200	old	3	1	573
23	200	old	4	1	465
23	200	old	4	1	392
23	200	old	2	1	518
23	200	new	3	1	427
23	200	new	3	1	403
23	200	old	3	1	477
23	200	old	3	1	460
23	200	old	4	1	554
23	200	old	4	1	530
23	200	new	2	1	396
23	200	new	3	1	397
23	200	old	3	1	436
23	200	old	3	1	430
23	200	old	2	1	477
23	200	new	2	1	432
23	200	old	4	1	291
23	200	new	3	1	618
23	200	old	2	1	418
23	200	new	3	1	643
23	200	old	2	1	527
23	200	old	4	1	533
23	200	old	3	1	577
23	200	old	4	1	470
23	0	new	3	1	403
23	0	new	4	1	488
23	0	old	4	1	490
23	0	old	3	1	582
23	0	new	3	1	376
23	0	old	4	1	438
23	0	old	4	1	568
23	0	old	4	1	391
23	0	old	4	1	496
23	0	old	4	1	598
23	0	new	2	1	480
23	0	old	3	1	506
23	0	new	2	1	436
23	0	old	4	1	529
23	0	new	4	1	374
23	0	new	2	1	452
23	0	new	3	1	462
23	0	old	3	1	565
23	0	old	3	0	533
23	0	old	2	1	486
23	0	new	3	1	404
23	0	old	4	1	599
23	0	old	4	1	755
23	0	old	3	1	449
23	0	old	3	1	464
23	0	old	4	1	455
23	0	old	4	1	513
23	0	new	3	1	494
23	0	old	3	0	417
23	0	new	3	1	637
23	0	old	4	1	521
23	0	new	4	1	440
23	0	old	3	0	444
23	0	old	4	1	727
23	0	old	3	1	534
23	0	new	2	1	455
23	0	old	3	1	551
23	0	old	4	1	576
23	0	new	4	1	397
23	0	old	2	1	510
23	0	new	2	1	374
23	0	new	3	1	465
23	0	old	4	0	446
23	0	new	4	1	434
23	0	old	2	1	413
23	0	old	2	1	457
23	0	old	3	1	566
23	0	new	3	1	456
23	0	new	2	1	499
23	0	old	4	1	711
23	0	old	3	1	484
23	0	new	3	1	605
23	0	new	4	1	507
23	0	old	4	1	685
23	0	old	3	1	598
23	0	old	4	1	394
23	0	old	3	1	612
23	0	old	4	1	589
23	0	old	3	1	606
23	0	old	4	1	671
23	0	old	4	1	522
23	0	old	2	1	375
23	0	new	3	1	418
23	0	old	3	1	437
23	0	old	4	1	591
23	0	old	3	1	799
23	0	old	4	1	564
23	0	old	4	1	589
23	0	old	4	1	653
23	0	new	4	1	446
23	0	old	4	0	470
23	0	old	3	1	506
23	0	old	4	1	612
23	0	new	2	1	407
23	0	old	4	1	588
23	0	old	2	1	473
23	0	old	2	0	449
23	0	old	3	1	517
23	0	new	4	1	428
23	0	old	4	1	471
23	0	new	4	1	750
23	0	new	2	1	270
23	0	new	2	1	519
23	0	old	2	1	426
23	0	new	4	1	491
23	0	new	2	1	491
23	0	old	2	0	448
23	0	old	2	1	601
23	0	old	4	1	457
23	0	old	3	1	637
23	200	old	3	1	418
23	200	old	3	1	479
23	200	old	3	1	518
23	200	new	4	1	475
23	200	old	4	1	492
23	200	old	4	1	562
23	200	new	3	1	421
23	200	new	2	1	367
23	200	new	3	1	431
23	200	old	4	1	688
23	200	new	2	1	625
23	200	old	2	1	441
23	200	old	3	1	480
23	200	old	4	1	391
23	200	old	3	1	676
23	200	new	4	1	541
23	200	old	4	1	565
23	200	old	3	1	459
23	200	old	4	1	299
23	200	old	4	1	632
23	200	old	3	1	581
23	200	old	4	1	496
23	200	old	2	1	497
23	200	old	4	1	428
23	200	old	3	1	579
23	200	old	4	1	606
23	200	old	4	1	465
23	200	old	2	1	377
23	200	old	3	1	611
23	200	old	2	1	478
23	200	old	4	1	765
23	200	old	3	1	370
23	200	old	3	1	449
23	200	old	4	1	432
23	200	old	2	1	532
23	200	new	2	1	488
23	200	new	3	1	337
23	200	old	3	1	406
23	200	new	2	1	316
